identifier,lat,lon
B6545,49.1720425,16.6246586
B6546,49.1716800,16.5988700
B6547,49.3875400,15.6004100
B6548,48.8657200,16.0381300
B6549,48.8317700,16.9778300
B6550,49.5446700,16.5816700
B6551,49.1909900,16.6228300
B6552,49.3001400,16.9806800
B6553,48.8979900,16.8174300
B6554,49.4625480,18.1360421
B6555,49.2172500,17.6335700
B6556,49.4762400,17.9803300
B6557,49.4636800,18.0921800
B6558,49.0231500,17.6557000
B6559,49.1250283,17.9391884
B6560,49.3338600,18.0009400
B6561,49.3012000,17.3786900
B6562,49.2935400,17.3887000
B6563,49.3039200,18.0625500
B6564,49.4599800,18.1304600
B6565,49.4816301,18.0438640
B6566,49.3131350,17.4699973
B6567,49.4671181,18.1410469
B6568,49.4311200,18.2903400
B6569,48.9868853,17.5270239
B6570,49.4760305,18.0435056
B6571,49.0045966,17.4350536
B6572,49.0701668,17.4637254
B6573,49.0879065,16.5993626
B6574,49.2787309,16.9832272
B6575,49.2084500,16.5551900
B6576,48.9619482,17.0340239
B6577,49.1888611,16.3610543
B6578,49.2897900,16.5753300
B6579,49.3545050,16.4250731
B6580,49.0327028,16.6179020
B6581,49.2117200,16.6863800
B6582,49.2348134,16.6223679
B6583,49.2165900,16.6308900
B6584,49.1876700,16.6409600
B6585,49.2026042,16.6069497
B6586,49.2169600,16.6282700
B6587,50.0358200,15.4145700
B6588,50.7539500,15.0449600
B6589,50.1494800,16.0767200
B6590,49.9997206,14.7037120
B6591,50.1328900,14.6202600
B6592,49.9553400,15.2785800
B6593,48.9461937,16.3111187
B6594,49.3538100,16.6490300
B6595,49.6171800,15.5752200
B6596,49.2218925,15.8841969
B6597,49.4899000,16.6650800
B6598,48.9004500,17.3149800
B6599,50.2022161,14.4337147
B6600,50.2823476,14.5918834
B6601,50.1690535,14.4273725
B6602,50.3025859,19.0074699
B6603,50.1555706,16.0839057
B6604,50.2844581,19.0070844
B6605,50.5735640,15.0670675
B6606,50.1703430,18.9120500
B6607,48.7798603,18.6173623
B6608,49.2292193,18.7394058
B6609,50.9856103,16.7836166
B6610,50.0976031,18.6896107
B6611,50.0516476,17.7824579
B6612,49.2426944,16.6733623
B6613,48.6370110,17.1542177
B6614,48.6370394,17.1542149
B6615,49.7739354,18.2648971
B6616,49.7830800,18.2600300
B6617,49.9059400,15.3860700
B6618,50.1020500,14.5196600
B6619,50.5913900,16.1706200
B6620,50.0323600,15.7735200
B6621,49.9603400,16.4041600
B6622,49.7522700,13.4145100
B6623,49.7777700,16.9223200
B6624,49.2848700,17.3885200
B6625,49.2930400,17.4056700
B6626,49.2973900,17.4005600
B6627,49.5513300,17.7296700
B6628,50.6810759,13.8663698
B6629,50.2927700,12.9420700
B6630,50.6726167,13.9449082
B6631,49.3189078,15.4010335
B6632,49.2126000,16.5685600
B6633,49.2318891,16.5875694
B6634,49.1926400,16.6352700
B6635,49.2209400,16.5179500
B6636,49.0298946,12.1157892
B6637,50.2292395,18.9706128
B6638,50.8777471,15.1824478
B6639,50.7744500,15.0391800
B6640,50.9268600,15.0727800
B6641,50.0319369,15.1892865
B6642,50.0561040,14.4934066
B6643,49.1431100,15.0253300
B6644,49.0073100,14.7579300
B6645,48.6861203,14.5775971
B6646,48.7657700,14.0316500
B6647,49.6908800,13.3249900
B6648,49.2413828,13.5217253
B6649,50.0282627,17.0383162
B6650,49.5846477,17.2588410
B6651,49.5902023,17.9873480
B6652,49.6779579,18.3612502
B6653,49.8501600,18.5495200
B6654,49.8673000,18.5584500
B6655,49.9231119,17.9137514
B6656,49.2258000,16.6217500
B6657,49.2730400,16.9926900
B6658,49.2123455,16.6076848
B6659,49.6046800,15.6021600
B6660,49.0729404,16.4648096
B6661,50.0822500,12.3781700
B6662,50.9139200,14.6127500
B6663,50.5265900,14.1369100
B6664,51.0388174,16.7715817
B6665,51.0365391,16.7615677
B6666,51.0363801,16.7617886
B6667,49.8108218,18.9995912
B6668,50.1181200,14.5051600
B6669,50.8381284,19.0588036
B6670,50.1484769,16.0680824
B6671,50.8258415,19.0778622
B6672,50.4363326,18.9456041
B6673,49.9792627,15.2094649
B6674,50.2766233,18.8580650
B6675,50.9962629,13.6521180
B6676,50.1519821,14.6147742
B6677,49.2750986,16.8981975
B6678,50.8221153,16.2749456
B6679,50.0167569,18.4480699
B6680,48.6259731,18.3735258
B6681,48.6277602,18.3620767
B6682,49.3402260,17.9886922
B6683,50.3147900,12.9461800
B6684,50.7253900,15.2145200
B6685,50.3131528,18.6169099
B6686,48.8741480,18.0358225
B6687,50.7703231,14.2179040
B6688,49.4590973,18.1323896
B6689,50.3166051,18.6456890
B6690,50.2272676,14.8792833
B6691,50.0973900,14.4228200
B6692,50.0622700,14.4349000
B6693,49.7927222,18.2218698
B6694,49.8477622,18.5601982
B6695,50.1173100,14.4961900
B6696,50.1858880,15.0280699
B6697,50.0632500,15.1222000
B6698,49.7931100,14.6798400
B6699,50.2313300,15.8483900
B6700,50.4343500,15.3492500
B6701,49.8678023,16.3115702
B6702,50.3949100,16.0450800
B6703,50.3568000,16.1471000
B6704,50.4337400,15.3568800
B6705,49.9788685,16.4020070
B6706,50.0412500,15.5664700
B6707,50.5956836,15.1319018
B6708,50.0364106,15.7896323
B6709,50.0721542,14.7061955
B6710,48.7796249,18.5919596
B6711,50.5230081,14.9721940
B6712,49.7792600,18.2503200
B6713,49.7915895,18.2395109
B6714,49.8044859,18.2418677
B6715,49.6804400,18.3389700
B6716,50.1508682,14.5061925
B6717,49.9910668,17.4542724
B6718,49.5772203,17.2308671
B6719,49.4627104,17.4409041
B6720,49.4833556,17.1292248
B6721,49.1881750,16.8110285
B6722,49.2390736,16.5874273
B6723,49.2974200,17.4057000
B6724,48.8372515,17.0689509
B6725,49.2547316,16.5115175
B6726,48.8668032,16.0444904
B6727,50.0984520,18.5472664
B6728,48.9321500,16.8837500
B6729,48.8333081,16.9320693
B6730,49.3691809,15.7784604
B6731,49.7433600,13.0000900
B6732,49.1702531,18.6789780
B6733,49.5286500,12.9416900
B6734,50.2426413,12.8306251
B6735,48.9702419,14.4726972
B6736,50.4992961,13.4443755
B6737,50.6814389,13.8529509
B6738,50.4968220,13.6616739
B6739,49.7465200,13.4117800
B6740,49.7573603,16.6472677
B6741,51.0866964,17.0527388
B6742,50.1332455,14.3761205
B6743,50.5503100,14.1265500
B6744,49.2247333,16.5278623
B6745,48.9281062,14.4574933
B6746,50.0489722,14.4415189
B6747,49.8156776,19.0432454
B6748,50.0992950,13.7362490
B6749,49.7101136,18.3289236
B6750,49.9430906,16.1667727
B6751,49.7812437,18.2223327
B6752,49.6044509,17.2396513
B6753,49.8452600,18.3151200
B6754,49.5854900,17.2440200
B6755,49.5877882,17.2319804
B6756,49.5730707,17.2950895
B6757,49.2085600,16.6297100
B6758,50.4229884,16.1662810
B6759,50.1058500,16.2605900
B6760,49.1905900,16.6607300
B6761,49.1437490,16.5542706
B6762,49.1897820,16.6041177
B6763,50.9013528,15.1342728
B6764,50.0462247,14.4346217
B6765,50.1542148,15.7919260
B6766,49.1950718,14.7148297
B6767,50.1230636,14.4851177
B6768,50.1048000,14.4916800
B6769,50.0468600,14.4898536
B6770,50.0135119,14.4104360
B6771,49.9996198,14.5774740
B6772,50.0353533,14.5013744
B6773,50.0320000,14.6690100
B6774,49.1917897,16.7748304
B6775,49.2107528,16.6003483
B6776,50.9504378,14.8878387
B6777,50.2243949,18.7290663
B6778,48.5465959,17.5952417
B6779,50.6538000,14.7291900
B6780,50.4129196,16.1608656
B6781,50.5797853,16.3278331
B6782,50.4257984,15.8109886
B6783,50.3916014,18.8816899
B6784,50.3933503,18.8809216
B6785,49.9361725,17.2761715
B6786,49.8232800,18.1905200
B6787,49.8279800,18.2659200
B6788,48.8506587,16.8906501
B6789,49.1961000,16.5311000
B6790,49.1647597,16.5695956
B6791,49.2194238,16.5930556
B6792,49.2636177,14.7119336
B6793,49.0530746,13.9869946
B6794,49.9275100,14.2710100
B6795,49.9779379,14.5040705
B6796,50.0238921,14.4516959
B6797,50.4849000,13.4373600
B6798,50.0514932,14.4403502
B6799,50.0509944,14.5414648
B6800,50.0143731,18.4575765
B6801,50.3206941,18.6915878
B6802,50.3138196,18.6720854
B6803,50.3138269,18.6721097
B6804,50.0723065,14.4915591
B6805,50.8517486,12.7746215
B6806,49.0854503,18.9240414
B6807,50.2672443,18.9859893
B6808,50.2788769,19.0124683
B6809,49.6779620,18.3612269
B6810,49.4948259,17.8983737
B6811,50.1896658,15.8385402
B6812,51.0090746,13.6570143
B6813,49.9332431,17.9971532
B6814,50.5163571,14.0467711
B6815,49.1182320,16.5902742
B6816,49.9576413,16.9734082
B6817,49.7791058,13.3702981
B6818,51.0987028,17.0059817
B6819,48.6042472,15.1665326
B6820,51.0880826,16.9991746
B6821,50.5916033,16.8272703
B6822,49.4361509,16.6301567
B6823,49.9591530,14.3222428
B6824,50.1258730,14.4571338
B6825,50.3006416,19.0148130
B6826,50.2820745,18.8523976
B6827,49.3930834,13.2851315
B6828,50.1659669,18.5402370
B6829,48.9741718,14.4881208
B6830,50.4955520,13.6520327
B6831,49.7800722,13.3757860
B6832,49.7758441,13.3605163
B6833,50.3002051,18.6452608
B6834,50.3046613,18.6870551
B6835,50.3046313,18.6870135
B6836,50.1763551,14.6709455
B6837,50.6835505,14.0020346
B6838,50.1032421,14.4858299
B6839,50.0972575,14.4800923
B6840,50.0972422,14.4801117
B6841,50.0451547,14.4918218
B6842,49.1902120,16.6109324
B6843,49.4425249,12.9270304
B6844,50.2794597,19.0091989
B6845,50.1087059,14.4370423
B6846,49.2262139,16.5323879
B6847,50.6794197,19.0250996
B6848,50.7040031,19.0375562
B6849,50.7254924,19.0052095
B6850,50.1019919,14.5668797
B6851,48.6869826,18.5258473
B6852,48.6439201,18.4880514
B6853,49.8203127,18.9952520
B6854,49.4512721,16.5328040
B6855,49.8282189,14.2732487
B6856,50.0933200,14.2907900
B6857,50.2405928,18.8521154
B6858,50.1303838,14.7331058
B6859,49.3069486,15.0760395
B6860,50.0486690,15.7518035
B6861,49.7957554,18.4070634
B6862,49.8417578,18.2883206
B6863,49.2825128,16.7578823
B6864,49.2730779,16.9927002
B6865,49.2157323,16.6015453
B6866,49.2027202,16.6069005
B6867,49.2026412,16.6069338
B6868,50.3761917,18.9485792
B6869,49.2213372,16.2910736
B6870,50.0030642,14.6581887
B6871,50.0029851,14.6582210
B6872,49.5771061,17.2567062
B6873,49.9789027,16.4019468
B6874,49.3544847,16.4250851
B6875,50.9764260,18.5025058
B6876,49.2297578,16.5922290
B6877,50.1913227,15.0298725
B6878,50.2893677,16.1682614
B6879,50.4188736,16.1670725
B6880,49.7598488,16.4607956
B6881,50.2262958,17.2057821
B6882,49.8824452,18.0547739
B6883,49.7701812,17.1164086
B6884,49.7555118,18.0134415
B6885,49.7754964,18.2497227
B6886,49.7714670,18.4489494
B6887,50.1897991,18.4533297
B6888,49.1981607,16.6564438
B6889,48.7839351,18.6329606
B6890,50.1968288,15.8476085
B6891,50.1968166,15.8475060
B6892,50.8096792,15.7619108
B6893,50.4911500,12.1422651
B6894,50.7002278,12.5534856
B6895,50.1480503,15.7910771
B6896,49.8085145,19.0610113
B6897,50.1803674,18.8867547
B6898,49.2198846,16.2971882
B6899,50.0257247,15.7799338
B6900,51.0657490,13.7349819
B6901,51.0801775,13.7127047
B6902,51.0486691,13.7701513
B6903,50.3335088,19.0513253
B6904,50.3391626,19.0523863
B6905,49.1736126,16.3584216
B6906,49.7669947,13.3722815
B6907,48.9918558,14.4675087
B6908,50.2284723,14.0906764
B6909,50.0129546,14.4338681
B6910,50.0129162,14.4338293
B6911,49.6972554,15.8131479
B6912,51.0817061,16.9549316
B6913,50.9089606,13.3429459
B6914,50.7535699,15.0702339
B6915,50.9117033,13.3580810
B6916,49.2153700,16.3934800
B6917,50.0495626,16.0830012
B6918,49.1834781,16.3923329
B6919,49.2199891,16.5572522
B6920,49.2157828,16.6162755
B6921,49.2297600,16.5913700
B6922,49.2099733,16.5895233
B6923,50.0892315,17.7068718
B6924,49.5854543,17.3811498
B6925,49.8274800,18.1745000
B6926,50.0135863,18.3785371
B6927,50.4070837,16.3845500
B6928,50.4060408,16.3834541
B6929,50.4006162,16.3936454
B6930,49.7210459,19.0066874
B6931,51.0662349,13.7403241
B6932,50.7030989,12.3554826
B6933,50.8213466,12.8261878
B6934,51.0250711,13.8039010
B6935,48.5902574,12.0261398
B6936,51.0614549,13.6935746
B6937,49.7847999,18.3748723
B6938,50.3184860,19.0041827
B6939,49.6894792,13.4750678
B6940,50.0732544,14.8496405
B6941,50.0732566,14.8495969
B6942,50.1305665,15.1801348
B6943,50.6679987,17.9787095
B6944,50.4355200,18.8479759
B6945,50.6529671,17.9539687
B6946,49.4344331,13.0013326
B6947,50.1248209,14.2492104
B6948,50.1424984,14.3846880
B6949,50.0131718,14.4001325
B6950,50.0485888,14.4309321
B6951,50.2134724,15.8190062
B6952,50.3073930,18.6501604
B6953,50.4251448,14.9027757
B6954,50.2134580,15.8190100
B6955,49.1213495,16.3354980
B6956,49.2064300,15.8572100
B6957,49.2186589,15.8919788
B6958,49.2475540,16.5755122
B6959,49.2475823,16.5754929
B6960,49.8008955,18.2641791
B6961,49.8309000,18.1765700
B6962,49.7139900,17.9044000
B6963,49.9847878,18.0529108
B6964,50.4663993,13.4064328
B6965,50.4663515,13.4063439
B6966,50.4934897,13.6561946
B6967,50.3558184,13.7981442
B6968,49.7887956,18.2611183
B6969,50.1645110,16.2797445
B6970,49.0378653,16.3081664
B6971,51.0829446,13.6836535
B6972,49.2249132,16.5769186
B6973,49.2249332,16.5769846
B6974,50.2550345,19.0145466
B6975,50.8753137,12.7479411
B6976,50.2565818,19.0380416
B6977,49.8552827,18.2761509
B6978,49.8552613,18.2761050
B6979,49.8552731,18.2760566
B6980,49.7888203,18.2248463
B6981,50.7727508,16.3019302
B6982,50.7827609,16.2874965
B6983,50.7767843,16.2997471
B6984,50.7804508,16.2881525
B6985,49.7905500,12.6411000
B6986,50.6560186,17.8983368
B6987,50.6560679,17.9051702
B6988,50.7836632,16.0462231
B6989,50.7819416,16.0466814
B6990,49.3908916,14.6855963
B6991,49.6647815,14.2966613
B6992,50.0231280,15.1970241
B6993,48.7536711,15.9518140
B6994,48.6437951,15.8225554
B6995,48.7576922,15.9596698
B6996,48.6617630,15.6547408
B6997,48.6620944,15.6718366
B6998,50.2692641,18.5426193
B6999,48.7854770,18.5872493
B7000,50.7919478,17.5616071
B7001,50.8272050,12.9172310
B7002,50.3132770,18.6913926
B7003,51.0371531,13.7342546
B7004,50.2012561,15.8087742
B7005,49.3204795,17.6135816
B7006,49.7075913,19.0118125
B7007,49.7174111,19.0309984
B7008,49.7229309,19.0475690
B7009,49.7011986,18.9976941
B7010,49.7155130,18.9504871
B7011,50.2237644,14.5864805
B7012,50.0313361,14.4921113
B7013,50.1254876,14.4854863
B7014,50.1254479,14.4855569
B7015,49.2767106,17.0015476
B7016,49.9268945,18.2706297
B7017,49.8472200,18.2786500
B7018,49.6704978,18.6708806
B7019,49.7773600,18.4368300
B7020,49.7970800,18.3586000
B7021,50.2829687,19.0268671
B7022,49.6520222,13.2879901
B7023,48.9583834,12.3676220
B7024,49.5414908,15.3557312
B7025,50.8184928,19.0944204
B7026,49.8531204,13.9825373
B7027,49.9580684,14.0517356
B7028,49.9580421,14.0515972
B7029,49.9580557,14.0515586
B7030,49.9878168,14.0480926
B7031,49.9580893,14.0516680
B7032,50.1476350,14.4483162
B7033,50.3522182,14.4799768
B7034,50.3522046,14.4799982
B7035,50.3521900,14.4800200
B7036,50.1476556,14.4483123
B7037,50.1399694,14.4987163
B7038,50.1068119,14.5371365
B7039,50.0748997,14.5005548
B7040,50.0749044,14.5006308
B7041,49.0044999,14.7730741
B7042,50.4337651,14.9079001
B7043,50.1855210,15.0366287
B7044,49.1873744,15.4554486
B7045,51.0368293,17.1477189
B7046,51.0705694,13.7874086
B7047,49.1901867,16.6108876
B7048,49.1902310,16.6109659
B7049,49.0822213,15.4385475
B7050,49.0808557,15.4195025
B7051,50.2308209,18.9661199
B7052,49.5878319,17.2854974
B7053,51.0668420,17.0086758
B7054,48.6683281,13.4842230
B7055,49.1447526,16.8734291
B7056,50.7813726,17.0606011
B7057,50.7491920,17.1096940
B7058,50.7846894,17.0689635
B7059,49.8526373,18.2767949
B7060,50.9012062,14.6247747
B7061,49.7899800,18.2660100
B7062,49.7999746,18.2417500
B7063,49.8454800,18.1605600
B7064,49.9324651,18.0206374
B7065,49.7791093,17.7549683
B7066,49.9302590,17.8903099
B7067,49.5910074,17.2777249
B7068,49.5930804,17.2700452
B7069,49.4711400,17.0935200
B7070,49.6080748,17.2343912
B7071,49.3727627,16.6502601
B7072,50.4205647,14.2258493
B7073,50.4206228,14.2259146
B7074,50.7904088,16.0336789
B7075,49.2017434,16.6628853
B7076,49.2181954,16.5746715
B7077,49.1682933,16.5653529
B7078,50.4743766,16.1815836
B7079,49.0453660,16.3122023
B7080,50.3550520,15.9147908
B7081,50.2242787,15.8034574
B7082,51.0168976,13.6724744
B7083,50.0255062,15.7614223
B7084,50.0259882,15.7977085
B7085,50.0569519,15.7630699
B7086,49.9987088,15.9466486
B7087,50.4378678,15.3488837
B7088,49.9078881,15.3939940
B7089,49.4022004,15.6017654
B7090,50.7530117,15.0552187
B7091,50.7530024,15.0551885
B7092,50.1724744,12.1274148
B7093,50.7346210,15.1859946
B7094,50.4272051,14.9086988
B7095,50.4122000,14.9117500
B7096,50.1107064,14.7027285
B7097,50.4110637,14.9325990
B7098,50.1933900,14.4934900
B7099,50.1566458,14.5425326
B7100,50.0568217,14.4029211
B7101,50.0483048,14.3407588
B7102,50.0494243,14.4510758
B7103,50.0554716,14.4729145
B7104,50.0345300,14.4776800
B7105,50.0549024,14.5313664
B7106,48.9886485,14.4598592
B7107,48.9886633,14.4598207
B7108,50.5448774,14.1212927
B7109,50.2389211,14.3074841
B7110,50.0544115,14.3089832
B7111,50.0544245,14.3089727
B7112,50.0543989,14.3089949
B7113,49.9428071,14.0285579
B7114,49.9595141,14.0434226
B7115,49.5843865,17.2252740
B7116,49.2235201,16.6248214
B7117,50.8553336,12.7838381
B7118,50.2531992,18.8995021
B7119,50.8544904,12.7772497
B7120,50.2528530,19.0050738
B7121,50.5806768,16.4972259
B7122,50.5812720,16.4971481
B7123,50.5814393,16.4972937
B7124,50.5804096,16.4975645
B7125,50.9879271,12.9601455
B7126,50.2870357,18.9652588
B7127,50.0706614,14.5074862
B7128,50.3121090,18.6703097
B7129,50.4776636,12.7442067
B7130,50.3119862,18.6749052
B7131,50.0693058,14.5011253
B7132,50.1924454,12.6258999
B7133,50.0737619,12.3742363
B7134,50.2317276,12.8533883
B7135,50.2317299,12.8533562
B7136,50.2317400,12.8532643
B7137,50.0778213,12.3792813
B7138,50.2371269,12.8617880
B7139,50.5104072,13.6269728
B7140,49.4031548,13.2892927
B7141,51.0282349,13.8131830
B7142,50.2299559,18.6565205
B7143,51.0807466,17.0637804
B7144,49.7744023,13.3613266
B7145,49.7601109,13.4159580
B7146,49.7475208,13.4038730
B7147,49.7619389,13.3551136
B7148,49.7619469,13.3552300
B7149,50.6375990,13.8238767
B7150,49.7283711,13.3608555
B7151,50.2464140,14.3199708
B7152,49.2575569,13.9051998
B7153,49.2575626,13.9051570
B7154,50.6882083,13.9857191
B7155,50.6882266,13.9857405
B7156,50.6881745,13.9856860
B7157,50.1166483,14.4984160
B7158,49.3007704,14.1629970
B7159,50.0750763,14.5074056
B7160,50.0627953,14.5109956
B7161,50.0386648,14.5116215
B7162,50.0386419,14.5116414
B7163,50.2685967,18.8401280
B7164,49.7459819,18.6179470
B7165,49.7490871,18.6258602
B7166,50.5972089,17.6511326
B7167,50.5928266,17.6540712
B7168,49.1783507,16.4887837
B7169,50.3362511,18.6419333
B7170,50.3359329,18.6422415
B7171,50.1236066,14.4736851
B7172,50.1147117,14.4893676
B7173,49.1056353,16.7527833
B7174,50.2757232,19.0007274
B7175,50.1264809,18.9890562
B7176,48.8122558,14.3223217
B7177,50.8700142,12.6108045
B7178,51.0250007,17.1512238
B7179,49.8013900,18.9219014
B7180,48.9949032,12.0321442
B7181,50.5933910,13.5711700
B7182,50.1420917,14.1174435
B7183,48.9840096,14.4703623
B7184,48.9840136,14.4702405
B7185,50.4305019,18.8705254
B7186,49.1783003,16.5216298
B7187,49.6112853,16.6804315
B7188,49.8330199,18.2532515
B7189,49.8309440,18.2574674
B7190,49.8463460,18.3441524
B7191,49.9026792,18.3462889
B7192,49.8379661,18.1696745
B7193,49.7152000,18.0503100
B7194,49.6058400,18.1424900
B7195,49.4500512,17.4554748
B7196,50.3013097,18.6480218
B7197,50.3013452,18.6479187
B7198,50.2996457,18.6444665
B7199,50.3032106,18.6359429
B7200,50.1299324,14.3337539
B7201,50.1178000,14.6279300
B7202,50.1325367,14.3370818
B7203,50.1325670,14.3370132
B7204,50.1031266,14.5019508
B7205,50.0680086,14.3493891
B7206,50.0680103,14.3494493
B7207,50.0513081,14.3334540
B7208,50.0695828,14.4893709
B7209,50.0695978,14.4893709
B7210,50.0696271,14.4894017
B7211,50.0695806,14.4894057
B7212,50.0695552,14.4893742
B7213,50.0297304,14.5097824
B7214,50.7831864,15.0428894
B7215,49.9389627,14.7219068
B7216,50.7844381,15.0531992
B7217,50.4749702,14.9402199
B7218,49.0803421,15.4300729
B7219,49.1519373,15.0031979
B7220,50.7546951,15.0646108
B7221,50.5655126,15.9057548
B7222,50.2247798,15.8341170
B7223,50.2044007,15.8625559
B7224,50.0448457,15.8065332
B7225,50.0857436,14.3413034
B7226,50.2845031,18.9252234
B7227,50.5032858,12.5231266
B7228,51.0859927,17.0128249
B7229,51.0704191,17.0117077
B7230,51.0848691,17.0180364
B7231,51.0848804,17.0179101
B7232,51.0769422,17.0180038
B7233,51.0894196,17.0452615
B7234,51.0707376,17.0118335
B7235,50.1566073,14.5425367
B7236,50.1475536,14.5247966
B7237,51.0847421,17.0445731
B7238,51.0844301,17.0404017
B7239,51.0833518,17.0453402
B7240,49.1655243,16.5619032
B7241,49.8294280,19.0390084
B7242,50.6840567,13.7857512
B7243,49.7461628,13.3504685
B7244,49.7461942,13.3506195
B7245,49.7493515,13.4099971
B7246,50.0753618,14.6644136
B7247,50.0240217,15.7601310
B7248,49.9509914,15.8162700
B7249,50.8562418,16.5394186
B7250,50.0809503,14.2497426
B7251,50.5145683,12.1255738
B7252,50.9230544,15.0862921
B7253,50.9231080,15.0861626
B7254,50.9231053,15.0862116
B7255,50.9191464,15.0731141
B7256,50.3532100,16.1245500
B7257,50.3520102,16.1510700
B7258,48.8782434,16.0365387
B7259,50.0754818,16.4594754
B7260,50.0754408,16.4594502
B7261,49.2228569,16.5533204
B7262,49.2498200,16.5775000
B7263,49.2450300,16.5840900
B7264,50.1556595,14.7438161
B7265,50.5089191,12.1465677
B7266,50.9567425,13.9275403
B7267,50.6784823,17.9682211
B7268,49.1857287,16.3791348
B7269,49.2263500,16.5552224
B7270,49.2120361,16.5981061
B7271,49.2178573,16.5604620
B7272,49.2064758,16.6262499
B7273,49.2064565,16.6263490
B7274,49.2092064,16.6865634
B7275,49.5792700,17.2594300
B7276,49.5826217,17.2699295
B7277,49.5903200,17.2672100
B7278,49.9431348,17.9110567
